shuya forma parte de el grupo asteroidal de hilda,SHUYA HILDA FORMAR PARTE GRUPO ASTEROIDAL 
existen numerosos estudios elaborados para ambos retratos,ESTUDIO-PL NUMEROSO ELABORADO EXISTIR RETRATO-PL AMBOS 
aquí cabe hacer una aclaración respecto de el sentido que tiene el concepto pueblo elegido,AQUÍ CONCEPTO PUEBLO ELEGIDO ACLARACIÓN RESPECTO SENTIDO QUE TENER HACER CABER 
arsenal perdería la categoría,ARSENAL CATEGORÍA PERDER 
casi la mitad de los hombres murieron en la misión,PASADO CASI HOMBRE-PL MITAD MORIR MISIÓN 
en otras obras dunbar pareció revelar otros aspectos de su vida íntima,PASADO OBRA-PL DUNBAR OTRO ASPECTO-PL OTRO REVELAR PARECER VIDA ÍNTIMO SU 
fue hermano de el coronel joaquín torrico,PASADO HERMANO CORONEL JOAQUÍN TORRICO 
todas las asociaciones entre individuos serían de carácter voluntario y libres,TODO ASOCIACIÓN-PL INDIVIDUO-PL CARÁCTER VOLUNTARIO LIBRE 
las flores son de color amarillo dorado,FLOR-PL COLOR AMARILLO DORADO 
se usaron principalmente en los graneros de pensilvania,PASADO ÉL PENSILVANIA USAR PRINCIPALMENTE GRANERO-PL 
su obra se encuentra dispersa en distintas publicaciones,OBRA SU ÉL ENCONTRAR DISPERSO PUBLICACIÓN-PL DISTINTO 
se atribuyó la representación de los intereses de los ucranianos de rusia,PASADO ÉL UCRANIANO-PL RUSIA ATRIBUIR REPRESENTACIÓN INTERÉS-PL 
en el videojuego de konami es el enemigo final de el mapa llamado large cavern,VIDEOJUEGO KONAMI ENEMIGO FINAL MAPA LARGE LLAMADO CAVERN 
eso fue estúpido desde luego pero era la forma cómo me sentía,PASADO ESE ESTÚPIDO DESDE LUEGO FORMA SENTIR YO CÓMO 
actualmente es portavoz de el grupo socialista en las cortes valencianas,ACTUALMENTE PORTAVOZ GRUPO SOCIALISTA CORTE-PL VALENCIANO 
la policía portuguesa descartó que la muerte hubiera sido violenta,PASADO POLICÍA PORTUGUÉS MUERTE VIOLENTO DESCARTAR QUE 
esta población es famosa por su aceite de oliva y su pan,POBLACIÓN ESTE FAMOSO ACEITE SU OLIVA PAN SU 
político de tailandia miembro de el partido político thai rak thai,POLÍTICO TAILANDIA MIEMBRO PARTIDO THAI POLÍTICO RAK THAI 
además se añadió a el proyecto opensolaris código para características venideras como soporte xen,PASADO ADEMÁS ÉL OPENSOLAR CÓDIGO CARACTERÍSTICA-PL VENIDERO COMO SOPORTE XEN AÑADIR PROYECTO 
no es suficiente subir a el escenario y cantar una canción,NO SUFICIENTE CANCIÓN SUBIR ESCENARIO CANTAR 
se cuenta con múltiples preparados en el mercado,ÉL MERCADO CONTAR PREPARADO-PL MÚLTIPLE 
además los partidarios de clodio no escaparon ilesos,PASADO ADEMÁS PARTIDARIO-PL CLODIO ESCAPAR NO ILESO 
luego de su divorcio se hizo muy amigo de el siguiente esposo de nancy mitchel,PASADO LUEGO DIVORCIO SU ÉL NANCY MITCHEL HACER AMIGO MUCHO ESPOSO SIGUIENTE 
permaneció cautivo alrededor de un mes hasta que logró escapar de la prisión,PASADO PRISIÓN PERMANECER CAUTIVO ALREDEDOR MES QUE ESCAPAR LOGRAR 
a este pueblo se lo denominaba piratas de el río paraguay,PUEBLO ESTE ÉL ÉL PIRATA-PL DENOMINAR RÍO PARAGUAY 
llegó a formar parte de la escuela española de parís,PASADO PAR FORMAR LLEGAR PARTE ESCUELA ESPAÑOL 
acabó su carrera en el central córdoba de tucumán,PASADO TUCUMÁN ACABAR CARRERA SU CÓRDOBA CENTRAL 
aunque fue el favorito de el público para llevar se el primer lugar internacional,PASADO AUNQUE FAVORITO PÚBLICO LUGAR PRIMERO INTERNACIONAL LLEVAR ÉL 
toda su obra escultórica se realizó en la comunidad foral de navarra,PASADO OBRA TODO SU ESCULTÓRICO ÉL NAVARRA REALIZAR COMUNIDAD FORAL 
se escriben en general obras cortas desestimando los largos poemas de antaño,ÉL POEMA-PL LARGO ANTAÑO ESCRIBIR GENERAL OBRA-PL CORTO DESESTIMAR 
en sus talleres desarrolló una intensa labor como publicista cartelista y dibujante,PASADO TALLER-PL SU LABOR INTENSO COMO PUBLICISTA CARTELISTA DIBUJANTE DESARROLLAR 
actualmente el debate es si destruir o no las últimas cepas de el virus,ACTUALMENTE DEBATE CEPA-PL ÚLTIMO DESTRUIR NO VIRUS 
el sistema de competición es de liguilla a doble vuelta,SISTEMA COMPETICIÓN LIGUILLA VUELTA DOBLE 
vivió en orense madrid oxford ginebra parís y almería,PASADO MADRID-NP OXFORD GINEBRA PAR ALMERÍA VIVIR ORENSE 
sus collares fueron usados por la actriz clarice taylor entre otras,COLLAR-PL SU ACTRIZ CLARICE TAYLOR USADO OTRO 
tiene en su haber varios poemarios y novelas firmadas bajo el seudónimo esteban cabañas,PASADO POEMARIO-PL VARIOS NOVELA-PL FIRMADO SEUDÓNIMO ESTEBAR CABAÑA-PL TENER HABER SU 
es representado por la harald st de londres,ST LONDRE-PL REPRESENTADO HARALD 
en general el espectáculo recibió buenas críticas,PASADO GENERAL ESPECTÁCULO CRÍTICA-PL BUEN RECIBIR 
la sede de el condado es franklin,SEDE CONDADO FRANKLIN 
medidas similares han sido tomadas por promotores en el reino unido y oceanía,MEDIDA-PL SIMILAR REINO UNIDO OCEANÍA TOMAR PROMOTOR-PL 
ravi shankar entre otros,RAVI SHANKAR OTRO 
de vuelta a burgos se establece como pintordecorador estableciendo su propio negocio,VUELTA BURGO-PL ÉL PINTORDECORADOR ESTABLECER SU NEGOCIO PROPIO ESTABLECER COMO 
además diseñó un plano de computadoras,PASADO ADEMÁS PLANO DISEÑAR COMPUTADORA-PL 
el arquitecto español casto fernándezshaw obtiene finalmente el concurso,ARQUITECTO ESPAÑOL FERNÁNDEZSHAW-NP CASTO CONCURSO OBTENER FINALMENTE 
ha vivido en san sebastián españa durante casi veinte años,ESPAÑA-NP SEBASTIÁN AÑO-PL CASI VEINTE VIVIR SAN 
fue además cofundador y secretario de la revista teatro de arte,PASADO COFUNDADOR ADEMÁS SECRETARIO REVISTA TEATRO ARTE 
se tuvo un especial cuidado con los decorados y el vestuario para la gira,PASADO ÉL VESTUARIO GIRA TENER CUIDADO ESPECIAL DECORADO-PL 
el descendiente tenía una mezcla de puntos de rosetones y de rayas,DESCENDIENTE ROSETÓN-PL RAYA-PL TENER MEZCLA PUNTO-PL 
se encuentra cerca de un acantilado de el que probablemente se desprendió,PASADO ÉL ACANTILADO ENCONTRAR CERCA QUE PROBABLEMENTE ÉL DESPRENDER 
torino ganó su quinto scudetto,PASADO TORINO SCUDETTO QUINTO SU GANAR 
el piloto lothar von richthofen falleció en el accidente,PASADO PILOTO VON-NP LOTHAR RICHTHOFEN FALLECER ACCIDENTE 
el municipio de castaños se encuentra en la zona centroeste de el estado de coahuila,MUNICIPIO CASTAÑO-PL ÉL ESTADO COAHUILA ENCONTRAR ZONA CENTROESTE 
sin embargo su estilo puede ser más oscuro en sus comentarios bíblicos,EMBARGO ESTILO SU PODER OSCURO MÁS COMENTARIO-PL BÍBLICO SU 
además muchos teatros contenían pequeños templos en su estructura,TEATRO-PL ADEMÁS MUCHO TEMPLO-PL PEQUEÑO CONTENER ESTRUCTURA SU 
no está amenazada y es común en casi todos los de su gama,NO AMENAZADO COMÚN CASI TODO GAMA SU 
es en consecuencia complicado establecer una clasificación lógica de estos,CONSECUENCIA COMPLICADO CLASIFICACIÓN LÓGICO ESTABLECER ESTE 
es conocido por ser el bajista de la banda de metal sinfónico within temptation,BANDA METAL WITHIN SINFÓNICO TEMPTATION CONOCER BAJISTA 
debido a esto se agregaron dos fechas más para londres,PASADO DEBIDO ESTE ÉL FECHA-PL DOS MÁS AGREGAR LONDRE 
actualmente compite en primera nacional la segunda división de fútbol femenino en españa,ACTUALMENTE FÚTBOL FEMENINO ESPAÑA-NP COMPETIR PRIMERO NACIONAL DIVISIÓN SEGUNDO 
el eslogan de la película casino royale es demasiado para un james bond,ESLOGAN PELÍCULA CASINO ROYALE DEMASIADO JAME BOND 
es internacional con la selección de fútbol de macedonia de el norte,INTERNACIONAL SELECCIÓN FÚTBOL MACEDONIO NORTE 
todos los ciudadanos reales de la ciudad son católicos,TODO CIUDADANO-PL REAL CIUDAD CATÓLICO 
aparece en la tercera serie digimon tamers y en la película digimon hurricane touchdown,DIGIMON TERCERO TAMERS PELÍCULA DIGIMON HURRICANE TOUCHDOWN APARECER SERIE 
dobrich es licenciado en comunicación social en la universidad católica de el uruguay,DOBRICH UNIVERSIDAD CATÓLICO URUGUAY LICENCIADO COMUNICACIÓN SOCIAL 
ha sido restaurado recientemente,RESTAURADO RECIENTEMENTE 
estos son realizados con cualquiera de los pilotos seleccionables de el juego,ESTE PILOTO-PL SELECCIONABLE JUEGO REALIZADO CUALQUIERA 
un campesino estaba muy lejos de poder cazar el ciervo de el señor,CAMPESINO MUCHO LEJOS CIERVO CAZAR PODER SEÑOR 
en condiciones secas su aspecto y sabor es como las pasas,CONDICIÓN-PL ASPECTO SECO SU SABOR COMO PASA-PL 
blackheath tiene una de las mayores áreas de tierra común en el gran londres,BLACKHEATH-NP TIERRA COMÚN LONDRE GRAN TENER ÁREA-PL MAYOR 
los monumentos fueron hechos de piedras traídas de varios planetas,MONUMENTO-PL PLANETA-PL VARIOS HACER PIEDRA-PL TRAÍDO 
la obra fue originalmente publicado por princeton pero no disfrutó de amplia distribución,PASADO OBRA ORIGINALMENTE DISTRIBUCIÓN AMPLIO PUBLICAR PRINCETON DISFRUTAR NO 
es la política adoptada para atajar una supuesta crisis industrial,POLÍTICA ADOPTADO CRISIS SUPUESTO INDUSTRIAL ATAJAR 
un ferry la conecta con flesinga,FERRY ÉL CONECTAR FLESINGA 
fue mezclado en village recordings en los ángeles california,ÁNGEL-PL CALIFORNIA-NP MEZCLAR VILLAGE RECORDING 
la actual iglesia no ofrece ninguna particularidad especial,IGLESIA ACTUAL PARTICULARIDAD ESPECIAL NINGUNO OFRECER NO 
la condición matrimonial es válida para esta familia infinita pero no puede construir se transversal,CONDICIÓN MATRIMONIAL VÁLIDO FAMILIA INFINITO ESTE CONSTRUIR PODER NO ÉL TRANSVERSAL 
sus padres se separaron cuando era una niña,PASADO PADRE-PL SU ÉL NIÑA SEPARAR CUANDO 
dicho virrey efectuó grandes mejoras en la antigua casa de pizarro,PASADO VIRREY DICHO PIZARRO EFECTUAR MEJORA-PL GRANDE CASA ANTIGUO 
su delegación estuvo conformada por un atleta,PASADO DELEGACIÓN SU CONFORMADO ATLETA 
un sargento y varios guardias habían resultado heridos,SARGENTO GUARDIA-PL VARIOS RESULTAR HERIDO 
más tarde su graduó en la academia de cine de nueva york,PASADO MÁS TARDE SU CINE YORK NUEVO GRADUAR ACADEMIA 
la incertidumbre era total y la prensa noruega hablaba de atentado terrorista,INCERTIDUMBRE TOTAL PRENSA NORUEGO HABLAR ATENTADO TERRORISTA 
su origen se remonta hacia la edad media,ORIGEN SU ÉL REMONTAR EDAD MEDIO 
la primera producción tuvo lugar en un cuartel pobre de la habana el romerillo,PASADO PRODUCCIÓN PRIMERO HABANA ROMERILLO TENER LUGAR CUARTEL POBRE 
raíz tuberosa,RAÍZ TUBEROSO 
sheppard intenta ofrecer le algo a cambio pero no recibe respuesta,SHEPPARD OFRECER INTENTAR ÉL ALGO CAMBIO RECIBIR NO RESPUESTA 
kirk jones dirigió la película,PASADO KIRK JONES PELÍCULA DIRIGIR 
selección de ilustraciones de una serie de édouardhenri avril,SELECCIÓN ILUSTRACIÓN-PL SERIE ÉDOUARDHENRI AVRIL 
fue candidata a varios premios internacionales,PASADO CANDIDATA PREMIO-PL INTERNACIONAL VARIOS 
en definitiva se persiguen individuos más productivos resistentes o de crecimiento más rápido,DEFINITIVA ÉL INDIVIDUO-PL PRODUCTIVO MÁS RESISTENTE PERSEGUIR CRECIMIENTO RÁPIDO MÁS 
cuando arribábamos a la playa en un esquife de la fragata,NOSOTROS CUANDO ESQUIFE FRAGATA ARRIR PLAYA 
su tercer álbum hot fue lanzado el año siguiente,ÁLBUM TERCERO SU HOT AÑO SIGUIENTE LANZAR 
es generalmente considerado el fundador de el marco teórico conocido como gramática cognitiva,GENERALMENTE GRAMÁTICA COGNITIVO CONSIDERAR FUNDADOR MARCO TEÓRICO CONOCIDO COMO 
la pareja murió instantáneamente,PASADO PAREJA MORIR INSTANTÁNEAMENTE 
es una historia sobre la naturaleza de la vida la muerte y la salvación,HISTORIA NATURALEZA VIDA MUERTE SALVACIÓN 
modelo basado en la eliminación de los servicios normales,MODELO BASADO ELIMINACIÓN SERVICIO-PL NORMAL 
durante su crecimiento varían su coloración en esta gama,CRECIMIENTO SU COLORACIÓN SU VARIAR GAMA ESTE 
destacó en la defensa de madrid,PASADO MADRID-NP DESTACAR DEFENSA 
anteriormente se ubicada en downtown houston,ANTERIORMENTE ÉL UBICADO DOWNTOWN HOUSTON 
muchos otros oficiales pasaron de austria a szeged en estas fechas,PASADO MUCHO OTRO OFICIAL-PL SZEGED-NP FECHA-PL ESTE PASAR AUSTRIA 
la propiedad está en un proceso de cambiar su nuevo nombre,PROPIEDAD PROCESO NOMBRE NUEVO SU CAMBIAR 
recibió entonces clases de equitación en la escuela militar de saumur en francia,PASADO ESCUELA MILITAR SAUMUR FRANCIA RECIBIR CLASE-PL ENTONCES EQUITACIÓN 
suele servir se cortada en rodajas y decorado con huevo hilado,HUEVO HILADO SERVIR SOLER ÉL CORTADO RODAJA-PL DECORADO 
para nosotros el concepto debe decir el acontecimiento no la esencia,YO CONCEPTO ACONTECIMIENTO NO ESENCIA DECIR DEBER 
realizada por la productora republic pictures,REALIZADO PRODUCTORA REPUBLIC PICTUR 
con el nombre artístico de mr,NOMBRE ARTÍSTICO MR 
ocurrieron actos de violencia contra la población nochechena,PASADO POBLACIÓN NOCHECHENA OCURRIR ACTO-PL VIOLENCIA 
conflictos y acuerdos sobre aguas transfronterizas,CONFLICTO-PL ACUERDO-PL AGUA-PL TRANSFRONTERIZO 
de su padre recibió el amor a la poesía y a escribir,PASADO PADRE SU AMOR RECIBIR POESÍA ESCRIBIR 
la final four se disputó en el palau sant jordi de barcelona,PASADO FINAL FOUR ÉL BARCELONA-NP DISPUTAR PALAU-NP SANT JORDI 
como autor destacan sus obras los viejos verdes y juzgar por indicios,COMO AUTOR OBRA-PL SU VERDE-PL VIEJO JUZGAR DESTACAR INDICIO-PL 
cuando asistía a la universidad harvard escribió artículos para el harvard lampoon,PASADO CUANDO HARVARD-NP ESCRIBIR ARTÍCULO-PL HARVARD LAMPOON ASISTIR UNIVERSIDAD 
es originaria de áfrica el sur de asia y el sur de europa,ORIGINARIO ÁFRICA SUR ASIA SUR EUROPA 
está ubicada a la orilla de el lago superior,UBICADO ORILLA LAGO SUPERIOR 
todas ellas están presentes en el juego,TODO ÉL PRESENTE JUEGO 
la polilla adulta emerge de la pupa en alrededor de dos semanas,POLILLA ADULTO SEMANA-PL DOS EMERGER PUPA ALREDEDOR 
colaboró con algunos de sus compañeros de carrera,PASADO COMPAÑERO-PL SU CARRERA COLABORAR ALGUNO 
es conocida como la presidente laura roslin en la serie battlestar galactica,BATTLESTAR GALACTICO CONOCER COMO PRESIDENTE LAURO ROSLIN SERIE 
porque esta historia va de libros,PORQUE HISTORIA ESTE IR LIBRO-PL 
woolsey está divorciado y no tiene hijos,WOOLSEY-NP DIVORCIADO HIJO-PL TENER NO 
el centro de este sistemamundo estaba en el interior de asia concretamente en china,CENTRO SISTEMAMUNDO ESTE ASIA CONCRETAMENTE CHINO INTERIOR 
en todos los casos el paso de danza se marca con palillos y castañuelas,TODO CASO-PL PASO DANZA ÉL CASTAÑUELA-PL MARCAR PALILLO-PL 
participó en algunas de las grandes batallas como las de stalingrado kursk y berlín,PASADO BATALLA-PL GRANDE COMO STALINGRADO KURSK BERLÍN PARTICIPAR ALGUNO 
debía su nombre a el barrio homónimo en el que se emplazaba la estación,DEBER NOMBRE SU BARRIO HOMÓNIMO QUE ÉL ESTACIÓN EMPLAZAR 
es el hogar de una gran variedad de vida silvestre,HOGAR VARIEDAD GRAN VIDA SILVESTRE 
el fruto es una cápsula con cinco lóbulos y numerosas semillas,FRUTO CÁPSULA LÓBULO-PL CINCO SEMILLA-PL NUMEROSO 
en esa ocasión se levantó el plano de la isla de pascua,PASADO OCASIÓN ESE ÉL PASCUA LEVANTAR PLANO ISLA 
las herramientas eran simples instrumentos hechos de madera piedra asta o hueso,HERRAMIENTA-PL INSTRUMENTO-PL SIMPLE HECHO MADERA PIEDRA ASTO HUESO 
no se dieron ni cuenta,PASADO ÉL CUENTA DAR NO 
esto lo hizo lo suficientemente bien como para ser inmediatamente seleccionada,PASADO ESTE ÉL HACER SUFICIENTEMENTE BIEN COMO INMEDIATAMENTE SELECCIONAR 
existen rabinos abiertamente homosexuales dentro de la comunidad judía de los estados unidos,ESTADO-PL UNIDO EXISTIR RABINO-PL HOMOSEXUAL ABIERTAMENTE DENTRO COMUNIDAD JUDÍO 
cuenta con dos andenes laterales a el que acceden dos vías,VÍA-PL DOS ANDÉN-PL DOS LATERAL CONTAR QUE ACCEDER 
las bases de el torneo consistían en un hexagonal de todos contra todos,BASE-PL TORNEO HEXAGONAL CONSISTIR TODO TODO 
los países que participaron fueron estonia lituania rumania eslovenia polonia y españa,PASADO PAÍS-PL QUE ESTONIA LITUANIO RUMANIA ESLOVENIO POLONIO ESPAÑA-NP PARTICIPAR 
esta especie se utiliza con fines medicinales,ESPECIE ESTE ÉL UTILIZAR FIN-PL MEDICINAL 
posteriormente busca zonas de vegetación verde para continuar alimentando se,POSTERIORMENTE ZONA-PL BUSCAR VEGETACIÓN VERDE CONTINUAR ALIMENTAR ÉL 
hablamos de tolerancia cruzada cuando una sustancia produce tolerancia a otra distinta,NOSOTROS SUSTANCIA PRODUCIR TOLERANCIA OTRO DISTINTO HABLAR TOLERANCIA CRUZADO CUANDO 
juega de lateral derecho y en ocasiones de lateral izquierdo,OCASIÓN-PL LATERAL IZQUIERDO JUGAR LATERAL DERECHO 
como en otras especies de grevillea se producen en inflorescencias de muchas flores,COMO ESPECIE-PL OTRO GREVILLEA ÉL FLOR-PL MUCHO PRODUCIR INFLORESCENCIA-PL 
galería de arte colegio de arquitectos de málaga españa,GALERÍA ARTE COLEGIO ARQUITECTO-PL MÁLAGA ESPAÑA-NP 
el equipo paralímpico australiano obtuvo siete medallas en estos juegos,PASADO EQUIPO PARALÍMPICO AUSTRALIANO MEDALLA-PL SIETE OBTENER JUEGO-PL ESTE 
estudios de las esporas de algunos helechos estadounidenses,ESTUDIO-PL ESPORA-PL HELECHO-PL ESTADOUNIDENSE ALGUNO 
algunas de sus esculturas se exhiben en el museo de bellas artes de dijon,ALGUNO ESCULTURA-PL SU ÉL ARTE-PL BELLO DIJON EXHIBIR MUSEO 
en su casa finn se come el sándwich de queso,CASA FINN SU ÉL SÁNDWICH COME QUESO 
a lo femenino en lo inconsciente colectivo de un hombre se le denominó ánima,PASADO FEMENINO INCONSCIENTE COLECTIVO HOMBRE ÉL ÁNIMA DENOMINAR ÉL 
marco comenzó practicando taekwondo y kickboxing a la edad de diez años,PASADO MARCO AÑO-PL DIEZ PRACTICAR COMENZAR TAEKWONDO KICKBOXING EDAD 
puedes dar le propina,TÚ PROPINA DAR PODER ÉL 
es un endemismo de croacia,ENDEMISMO CROACIA 
la ciudad es el mayor destino turístico de la zona de yorkshire,CIUDAD DESTINO MAYOR TURÍSTICO ZONA YORKSHIRE 
hubo una tregua para parlamentar con las autoridades competentes,PASADO HABER TREGUA PARLAMENTAR AUTORIDAD-PL COMPETENTE 
cuenta con la participación de la orquesta filarmónica de múnich,ORQUESTA FILARMÓNICO MÚNICH CONTAR PARTICIPACIÓN 
solitario territorial algo esquivo pero está documentada cierta curiosidad de esta especie,SOLITARIO TERRITORIAL ALGO ESQUIVO CURIOSIDAD DOCUMENTADO CIERTO ESPECIE ESTE 
un planeta caído,PLANETA CAÍDO 
a los lados de el angosto solón se ubican los curules de los diputados,LADO-PL SOLÓN ANGOSTO ÉL CURUL-PL UBICAR DIPUTADO-PL 
estos disparaban en barbetas sobre las paredes coronadas con terraplenes de tierra,ESTE PARED-PL CORONADO TERRAPLEN-PL TIERRA DISPARAR BARBETA-PL 
lópez sanz presidió la juventud carlista y colaboró en diversos periódicos tradicionalistas,PASADO LÓPEZ SANZ JUVENTUD CARLISTA COLABORAR PESIDIR PERIÓDICO-PL TRADICIONALISTA DIVERSO 
las preguntas pueden ser recibidas anónimamente,PREGUNTA-PL PODER RECIBIR ANÓNIMAMENTE 
una importante comunidad de portugueses se estableció en buenos aires,PASADO COMUNIDAD IMPORTANTE PORTUGUÉS-PL ÉL ESTABLECER AIRE-PL BUEN 
entonces se dio cuenta de su habilidad,PASADO ENTONCES ÉL DAR CUENTA HABILIDAD SU 
atlas de las islas baleares,ATLAS-PL ISLA-PL BALEAR 
todos ellos además de escribir dibujaban,TODO ÉL ADEMÁS ESCRIBIR DIBUJAR 
tiene tres hermanos varones,HERMANO-PL TRES VARÓN TENER 
los franceses atacaron desde saintjeanpieddeport avanzando en dos columnas a cada lado de el paso,PASADO FRANCÉS-PL COLUMNA-PL DOS LADO CADA PASO ATACAR SAINTJEANPIEDDEPORT AVANZAR 
gonzález es un ídolo de el deportivo independiente medellín,GONZÁLEZ-NP ÍDOLO DEPORTIVO MEDELLÍN INDEPENDIENTE 
trabajó sobre todo como humorista gráfico habitualmente con caricaturas y chistes,PASADO HUMORISTA GRÁFICO HABITUALMENTE CARICATURA-PL CHISTE-PL TRABAJAR TODO COMO 
en este sistema no existía una clara diferencia entre una falta y un crimen,SISTEMA ESTE CRIMEN EXISTIR NO DIFERENCIA CLARO FALTA 
fue además el quiteño de nacimiento en la real audiencia de quito,PASADO ADEMÁS QUITEÑO NACIMIENTO AUDIENCIA REAL QUITO 
la escuela está ubicada en el aeropuerto de mesa falcon field,ESCUELA UBICADO AEROPUERTO MESA FALCON FIELD 
es hija de madre judía alemana y padre británico,HIJA MADRE JUDÍO ALEMÁN PADRE BRITÁNICO 
triturar y mezclar con un mortero de madera,MADERA TRITURAR MEZCLAR MORTERO 
la avenida de las camelias es una marcha militar de la infantería argentina,AVENIDA CAMELIA-PL MARCHA MILITAR INFANTERÍA ARGENTINO 
dicha semilla es la parte comestible de la castaña,SEMILLA DICHO PARTE COMESTIBLE CASTAÑA 
el cultivar procede de el cruce de rosa macrophylla lindl,CULTIVAR ROSA MACROPHYLLA LINDL PROCEDER CRUCE 
él parece estar libre de el virus tecnoorgánico aunque no hay explicación alguna,ÉL EXPLICACIÓN ALGUNO PARECER LIBRE VIRUS TECNOORGÁNICO AUNQUE HABER NO 
secundino zuazo realizará dos importantes proyectos para las sucursales bancarias de granada y córdoba,FUTURO SECUNDINO ZUAZO GRANADA CÓRDOBA REALIZAR DOS PROYECTO-PL IMPORTANTE SUCURSAL-PL BANCARIO 
debe contar con abundantes y buenas comunicaciones,CONTAR DEBER ABUNDANTE COMUNICACIÓN-PL BUEN 
esto hace que la asesine pero mr,ESTE HACER QUE ÉL ASESINAR MR 
se disputaron series a el mejor de cinco encuentros,PASADO ÉL SERIE-PL DISPUTAR MEJOR ENCUENTRO-PL CINCO 
este fue el primer hospital perteneciente a la seguridad social en la comunidad valenciana,PASADO ESTE HOSPITAL PRIMERO PERTENECIENTE SEGURIDAD SOCIAL COMUNIDAD VALENCIANO 
ese año realiza su mejor participación terminando el mundial en la quinta posición,AÑO ESE PARTICIPACIÓN MEJOR SU TERMINAR MUNDIAL REALIZAR POSICIÓN QUINTO 
parker nació en baltimore maryland,PASADO PARKER MARYLAND-NP NACER BALTIMORE-NP 
este álbum mostró una faceta exploratoria de la banda,PASADO ÁLBUM ESTE FACETA EXPLORATORIO MOSTRAR BANDA 
estudió leyes por un año pero regresó a la música,PASADO MÚSICA ESTUDIAR LEY-PL AÑO REGRESAR 
empresa investigada por presuntas irregularidades en la contratación de bogotá,EMPRESA INVESTIGADO IRREGULARIDAD-PL PRESUNTO CONTRATACIÓN BOGOTÁ 
por sí misma además es un distrito,ÉL MISMO ADEMÁS DISTRITO 
el campeón de la liga asciende a la primera división de la próxima temporada,CAMPEÓN LIGA TEMPORADA PRÓXIMO ASCENDER DIVISIÓN PRIMERO 
hoy día está en ruinas aunque ha sido restaurado en parte,HOY DÍA RUINA-PL AUNQUE RESTAURADO PARTE 
se licenció en filología hispánica por la universidad de valencia,PASADO ÉL UNIVERSIDAD VALENCIA LICENCIAR FILOLOGÍA HISPÁNICO 
por ejemplo lo ha sido en la universidad de ciencias y artes de chiapas,EJEMPLO ÉL UNIVERSIDAD CIENCIA-PL ARTE-PL CHIAPA-PL 
en uruguay realizó muestras principalmente en montevideo y punta de el este,PASADO URUGUAY-NP PUNTA ESTE REALIZAR MUESTRA-PL PRINCIPALMENTE MONTEVIDEO 
la afluencia de bañistas es muy importante,AFLUENCIA BAÑISTA-PL IMPORTANTE MUCHO 
el río atraviesa la población de candelaria,RÍO POBLACIÓN ATRAVESAR CANDELARIA 
estudió en el columbia college,PASADO COLLEGE ESTUDIAR COLUMBIA 
apenas cursó cuatro años de la escuela primaria,PASADO APENAS AÑO-PL CUATRO CURSAR ESCUELA PRIMARIO 
su pelo es corto apretado y contiguo con una gruesa capa interna de pelos,PELO SU CORTO APRETADO CONTIGUO CAPA GRUESO INTERNO PELO-PL 
a muchos se les negó formalmente el permiso de salida,PASADO MUCHO ÉL PERMISO NEGAR ÉL FORMALMENTE SALIDA 
fue campeón europeo y vicecampeón mundial de kart en su adolescencia,PASADO CAMPEÓN EUROPEO VICECAMPEÓN MUNDIAL KART ADOLESCENCIA SU 
el juego tuvo una gran acogida en los medios recibiendo buenas críticas mayoritariamente,PASADO JUEGO CRÍTICA-PL BUEN MAYORITARIAMENTE TENER ACOGIDA GRAN MEDIO-PL RECIBIR 
no existe santo alguno llamado aitor por lo que no figura en el santoral,SANTORAL SANTO AITOR LLAMADO ALGUNO QUE FIGURAR NO EXISTIR NO 
la carrera de nader en hollywood estaba acabada,CARRERA NADER HOLLYWOOD ACABAR 
en ocasiones es necesario el drenaje de el absceso,OCASIÓN-PL DRENAJE NECESARIO ABSCESO 
la cinta recibió críticas desfavorables por parte de la prensa especializada,PASADO CINTA CRÍTICA-PL DESFAVORABLE RECIBIR PARTE PRENSA ESPECIALIZADO 
presenta ramas cuadrangulares y pecíolos de color rojizo,RAMA-PL CUADRANGULAR PECÍOLO-PL PRESENTAR COLOR ROJIZO 
su colección abarca desde el arte europeo medieval hasta arte moderno,COLECCIÓN SU ARTE MODERNO ABARCAR ARTE EUROPEO MEDIEVAL 
la película está basada en el libro freaky friday de mary rodgers,PELÍCULA BASADO LIBRO FREAKY FRIDAY MARY RODGER 
estudió en la academia imperial de ingeniería de viena,PASADO INGENIERÍA VIENA ESTUDIAR ACADEMIA IMPERIAL 
fue director de la handel and haydn society de boston,PASADO DIRECTOR HANDEL AND HAYDN SOCIETY BOSTON 
instalación ubicada en el corredor de acceso a el hospital de clínicas,INSTALACIÓN UBICADO CORREDOR ACCESO HOSPITAL CLÍNICA-PL 
ya se incorporaban nuevas series como el circo de jojo,YA ÉL SERIE-PL NUEVO COMO CIRCO INCORPORAR JOJO 
hasta el momento se desconocen las causas de su muerte,MOMENTO ÉL CAUSA-PL DESCONOCER MUERTE SU 
según la tradición es una de las más antiguas familias nobles en valaquia,TRADICIÓN FAMILIA-PL ANTIGUO MÁS NOBLE VALAQUIA 
sus principales influencias han sido películas de bruce lee y mad max,INFLUENCIA-PL PRINCIPAL SU PELÍCULA-PL BRUCE LEER MAD MAX 
la segunda temporada comenzó a finales de ese año en octubre,PASADO TEMPORADA SEGUNDO COMENZAR FINAL AÑO ESE OCTUBRE 
